Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
5.1e6	173	1	-6.293547471974211e-13
5.2e6	173	1	-3.3251097048397893e-12
5.3e6	173	1	-4.4467258388720976e-13
5.4e6	173	1	-3.6446360324709885e-12
5.5e6	173	1	-1.7254930021967391e-12
5.6e6	173	1	9.059842337564929e-13
5.7e6	173	1	-2.1086806903111921e-13
5.8e6	173	1	-8.026014604645463e-13
5.9e6	173	1	-4.2015925854070775e-16
6.0e6	173	1	-2.803576818111484e-12
6.1e6	173	1	6.662330417202495e-13
6.2e6	173	1	-5.077979833731159e-13
6.3e6	173	1	-2.2971140185964766e-12
6.4e6	173	1	8.021018325219546e-13
6.5e6	173	1	-4.446014191965363e-13
6.6e6	173	1	-1.4979363318497581e-12
6.7e6	173	1	-4.321201110984018e-12
6.8e6	173	1	-1.974309738945638e-12
6.9e6	173	1	1.964426965251708e-12
7.0e6	173	1	-5.827917159719452e-13
7.1e6	173	1	-3.028530044074257e-13
7.2e6	173	1	-2.7418827420996283e-13
7.3e6	173	1	-4.145637000752956e-12
7.4e6	173	1	-3.064608602619647e-12
7.5e6	173	1	-9.173705664765501e-13
7.6e6	173	1	-1.2617180998369522e-12
7.7e6	173	1	-1.4183664542548997e-12
7.8e6	173	1	1.7240286161680212e-13
7.9e6	173	1	-1.2733432478848945e-12
8.0e6	173	1	-5.051300483355235e-13
8.1e6	173	1	-2.8411217827268223e-12
8.2e6	173	1	-1.3826944170229155e-12
8.3e6	173	1	-2.1682817807064395e-12
8.4e6	173	1	-2.9508699241126136e-12
8.5e6	173	1	-3.7504779940040695e-12
8.6e6	173	1	-4.1201789533023596e-13
8.7e6	173	1	1.0048625841966422e-12
8.8e6	173	1	-1.3901650827903809e-12
8.9e6	173	1	-1.2360247513187599e-12
9.0e6	173	1	-1.7615599882338966e-12
9.1e6	173	1	-2.5211246892448437e-12
9.2e6	173	1	6.850483237821801e-13
9.3e6	173	1	-1.2329568260153014e-13
9.4e6	173	1	1.6863392006714406e-13
9.5e6	173	1	-9.845125377001232e-14
9.6e6	173	1	-2.227209559834119e-12
9.7e6	173	1	-1.9126625328137043e-12
9.8e6	173	1	-7.133275937037193e-13
9.9e6	173	1	-1.8019262198026425e-12
1.0e7	173	1	-2.6975649275019726e-12
100000.0	174	1	-4.853330436991024e-14
200000.0	174	1	2.083112430569475e-13
300000.0	174	1	-3.4985302993100367e-13
400000.0	174	1	1.0294795801360512e-13
500000.0	174	1	-4.0768136878002035e-13
600000.0	174	1	1.0896693808102525e-13
700000.0	174	1	6.839940166912734e-14
800000.0	174	1	1.1346370844467992e-13
900000.0	174	1	-4.111244252839561e-15
1.0e6	174	1	7.040608368041345e-13
1.1e6	174	1	-16.036453937982156
1.2e6	174	1	-85.73767882669607
1.3e6	174	1	-145.33350789747507
1.4e6	174	1	-196.30773186603267
1.5e6	174	1	-239.83147863533426
1.6e6	174	1	-866.0597384155014
1.7e6	174	1	-782.5126727780802
1.8e6	174	1	-704.2654446680494
1.9e6	174	1	-630.783666108083
2.0e6	174	1	-561.617436455139
2.1e6	174	1	-496.3851911229476
2.2e6	174	1	-434.76139461952056
2.3e6	174	1	-402.2028162869183
2.4e6	174	1	-405.3915128068101
2.5e6	174	1	-405.49074975206935
2.6e6	174	1	-402.55326208769776
2.7e6	174	1	-396.5636639238048
2.8e6	174	1	-387.420305421032
2.9e6	174	1	-374.9019370681336
3.0e6	174	1	-358.60499896587606
3.1e6	174	1	-337.8172769728312
3.2e6	174	1	-311.23212490101565
3.3e6	174	1	-2.057872762258518e-12
3.4e6	174	1	2.1721934219231913e-13
3.5e6	174	1	-1.7149818224354774e-12
3.6e6	174	1	-2.131150238234868e-13
3.7e6	174	1	-1.4147744710698733e-12
3.8e6	174	1	2.568681352665538e-13
3.9e6	174	1	-1.9506163071872438e-13
4.0e6	174	1	1.89826261854473e-12
4.1e6	174	1	-9.899016120323075e-13
4.2e6	174	1	-9.432799690385574e-13
4.3e6	174	1	-8.581772417919873e-13
4.4e6	174	1	-1.682779313100033e-12
4.5e6	174	1	-3.1550743251921558e-12
4.6e6	174	1	-8.251493322543053e-14
4.7e6	174	1	-1.6649873745021324e-12
4.8e6	174	1	-1.8175585319638835e-12
4.9e6	174	1	-1.4812488559230459e-12
5.0e6	174	1	1.8266666363763693e-12
5.1e6	174	1	-4.472569067779194e-12
5.2e6	174	1	-1.642355710242764e-12
5.3e6	174	1	-1.2715617434145155e-12
5.4e6	174	1	-1.980707624859321e-12
5.5e6	174	1	2.6733135993986935e-13
5.6e6	174	1	-4.867930372068617e-13
5.7e6	174	1	-2.657270373978806e-12
5.8e6	174	1	1.363706319566847e-12
5.9e6	174	1	-7.50541739794454e-13
6.0e6	174	1	-1.1705020194961816e-12
6.1e6	174	1	-1.1594431285377092e-12
6.2e6	174	1	-9.813658405825014e-13
6.3e6	174	1	-2.1514279624113724e-12
6.4e6	174	1	1.1479487144135824e-12
6.5e6	174	1	-2.3515099616436378e-12
6.6e6	174	1	1.0143998432516894e-12
6.7e6	174	1	-3.4058443199703626e-13
6.8e6	174	1	2.5734404296201804e-12
6.9e6	174	1	7.717167161252269e-13
7.0e6	174	1	-3.6075521408172466e-13
7.1e6	174	1	-3.661673637089745e-13
7.2e6	174	1	-9.568846510307435e-13
7.3e6	174	1	1.6344640878411173e-12
7.4e6	174	1	-2.977101549720634e-12
7.5e6	174	1	-4.956976530710771e-14
7.6e6	174	1	-2.352751407541847e-12
7.7e6	174	1	1.869286364531753e-12
7.8e6	174	1	-3.38509302427879e-12
7.9e6	174	1	-3.257120428030232e-13
8.0e6	174	1	-8.250581086323008e-13
8.1e6	174	1	-2.362312870325134e-12
8.2e6	174	1	-2.193805821129231e-12
8.3e6	174	1	-1.7172220828088255e-12
8.4e6	174	1	-3.3329247125687265e-12
8.5e6	174	1	-8.436243204443331e-13
8.6e6	174	1	-2.892695781935372e-12
8.7e6	174	1	-1.7830129589780134e-12
8.8e6	174	1	-3.3366343500991992e-12
8.9e6	174	1	-4.1450357391799075e-12
9.0e6	174	1	-8.142710278996244e-13
9.1e6	174	1	2.1899403245998494e-12
9.2e6	174	1	-8.406559636255964e-13
9.3e6	174	1	-2.3343678528262365e-12
9.4e6	174	1	-1.1661538108015607e-13
9.5e6	174	1	-3.287331844836304e-12
9.6e6	174	1	-8.62476597649617e-13
9.7e6	174	1	-8.138938361872782e-13
9.8e6	174	1	-3.475336968849994e-12
9.9e6	174	1	-2.068259905029613e-12
1.0e7	174	1	-3.68413909994557e-12
100000.0	175	1	2.0405401153201978e-13
200000.0	175	1	-4.3827350554924687e-13
300000.0	175	1	1.499467158551321e-13
400000.0	175	1	-1.0942570332575863e-13
500000.0	175	1	-2.446243287020051e-13
600000.0	175	1	1.6253342626318928e-13
700000.0	175	1	-4.0800780014875876e-13
800000.0	175	1	4.1228398998946207e-13
900000.0	175	1	-1.2227658264021677e-13
1.0e6	175	1	9.892924658530698e-14
1.1e6	175	1	-3.87275880111275e-13
1.2e6	175	1	-42.98436415117707
1.3e6	175	1	-104.14146994287331
1.4e6	175	1	-156.64654723766373
1.5e6	175	1	-201.6792256990073
1.6e6	175	1	-240.18513431875235
1.7e6	175	1	-272.93143231280715
1.8e6	175	1	-733.7914622891071
1.9e6	175	1	-659.7972428290524
2.0e6	175	1	-590.1349357240038
2.1e6	175	1	-524.4200583330162
2.2e6	175	1	-462.3243415140555
2.3e6	175	1	-403.5661753622585
2.4e6	175	1	-381.17120844570127
2.5e6	175	1	-382.98858660093885
2.6e6	175	1	-381.85706425434654
2.7e6	175	1	-377.7903553809677
2.8e6	175	1	-370.7287109984445
2.9e6	175	1	-360.51437906266324
3.0e6	175	1	-346.8463636091085
3.1e6	175	1	-329.1926831112469
3.2e6	175	1	-306.6035164988114
3.3e6	175	1	-8.791515578175006e-14
3.4e6	175	1	1.8017085333939893e-13
3.5e6	175	1	1.7876983827121227e-12
3.6e6	175	1	5.361070934845283e-13
3.7e6	175	1	-6.585897417707575e-13
3.8e6	175	1	-1.782277260888379e-14
3.9e6	175	1	-8.789859448768623e-13
4.0e6	175	1	-1.6377521018445465e-12
4.1e6	175	1	-1.799131910413935e-12
4.2e6	175	1	-3.143814210069179e-12
4.3e6	175	1	-8.467498539143723e-13
4.4e6	175	1	-2.8392596960946436e-12
4.5e6	175	1	-1.2283018018701525e-12
4.6e6	175	1	-9.303908164344984e-13
4.7e6	175	1	-1.8251040550886256e-13
4.8e6	175	1	-4.6130832505320696e-14
4.9e6	175	1	-1.5961438931820542e-12
5.0e6	175	1	-1.6078972564484037e-12
5.1e6	175	1	-2.9232531554521157e-12
5.2e6	175	1	-8.582824306844212e-13
5.3e6	175	1	-3.859816666309154e-12
5.4e6	175	1	-1.9780025504445463e-12
5.5e6	175	1	-4.707739251209165e-13
5.6e6	175	1	-5.142790145173573e-13
5.7e6	175	1	-2.7757352165591826e-12
5.8e6	175	1	2.7724807397929785e-13
5.9e6	175	1	1.168165682504967e-12
6.0e6	175	1	-1.0555587555692884e-12
6.1e6	175	1	2.262108993181857e-13
6.2e6	175	1	-1.88292930297876e-12
6.3e6	175	1	-1.1864189531506666e-12
6.4e6	175	1	-1.3807024490055829e-12
6.5e6	175	1	-1.9465150890648776e-13
6.6e6	175	1	-1.275350761497908e-13
6.7e6	175	1	-3.5142749726118837e-12
6.8e6	175	1	-1.1949183313004984e-13
6.9e6	175	1	-3.422282429079766e-12
7.0e6	175	1	-4.102862257786109e-13
7.1e6	175	1	-3.6184608113295564e-13
7.2e6	175	1	-1.5289198065611677e-12
7.3e6	175	1	1.079725562701684e-12
7.4e6	175	1	-4.3646265823009717e-13
7.5e6	175	1	2.276117025010806e-14
7.6e6	175	1	-3.3009452636821737e-13
7.7e6	175	1	-1.7510705724018795e-12
7.8e6	175	1	-7.834864527237352e-13
7.9e6	175	1	-1.9834726518955253e-12
8.0e6	175	1	-2.391151069932049e-12
8.1e6	175	1	-3.2685158749836203e-12
8.2e6	175	1	-1.4404922920375079e-12
8.3e6	175	1	-2.428481119921705e-13
8.4e6	175	1	-1.057374635760101e-12
8.5e6	175	1	-5.656591531893897e-13
8.6e6	175	1	-5.190615734222892e-13
8.7e6	175	1	-6.283647651715748e-13
8.8e6	175	1	-2.5643499291728467e-12
8.9e6	175	1	1.0493711984449112e-12
9.0e6	175	1	-9.669197756439867e-13
9.1e6	175	1	-1.9110061978694822e-12
9.2e6	175	1	4.2443379553888956e-13
9.3e6	175	1	-6.609596248136338e-13
9.4e6	175	1	-1.1912203528476723e-12
9.5e6	175	1	-2.032615644707887e-12
9.6e6	175	1	-4.2736391129762915e-12
9.7e6	175	1	1.6046649008475897e-12
9.8e6	175	1	-6.970356781796729e-13
9.9e6	175	1	-6.612510612692736e-13
1.0e7	175	1	-3.6087273348688162e-12
100000.0	176	1	-2.5825670508953837e-13
200000.0	176	1	-7.574759563509936e-14
300000.0	176	1	-7.566328792412149e-13
400000.0	176	1	-3.78189408830513e-13
500000.0	176	1	-2.1632530315496567e-14
600000.0	176	1	-1.3311747646956502e-13
700000.0	176	1	3.853470760484721e-13
800000.0	176	1	2.619403184729268e-13
900000.0	176	1	4.268268917182087e-13
1.0e6	176	1	1.344467903810772e-13
1.1e6	176	1	3.588705937261711e-13
1.2e6	176	1	-0.3956812534069494
1.3e6	176	1	-63.09159308781555
1.4e6	176	1	-117.10349912450106
1.5e6	176	1	-163.61933925575653
1.6e6	176	1	-203.59205880928602
1.7e6	176	1	-237.7955495969875
1.8e6	176	1	-266.8642821551814
1.9e6	176	1	-688.7313138820641
2.0e6	176	1	-618.5755674344064
2.1e6	176	1	-552.3811215840361
2.2e6	176	1	-489.81705031225425
2.3e6	176	1	-430.59919991397794
2.4e6	176	1	-374.4827023702289
2.5e6	176	1	-360.1503320227078
2.6e6	176	1	-360.744280928441
2.7e6	176	1	-358.5029380643709
2.8e6	176	1	-353.4009925938702
2.9e6	176	1	-345.33160521277296
3.0e6	176	1	-334.07347006498753
3.1e6	176	1	-319.22885412650766
3.2e6	176	1	-300.0980456775265
3.3e6	176	1	-275.3920991991995
3.4e6	176	1	-7.953430628741985e-13
3.5e6	176	1	-4.202289988925408e-13
3.6e6	176	1	-5.345420339901392e-13
3.7e6	176	1	-4.296942038193804e-13
3.8e6	176	1	4.205626579818376e-13
3.9e6	176	1	1.6816122987926954e-12
4.0e6	176	1	-1.1143833078372425e-12
4.1e6	176	1	1.4423083055301305e-13
4.2e6	176	1	-1.0495498415845448e-12
4.3e6	176	1	-9.711330429639151e-13
4.4e6	176	1	-9.064371026745995e-13
4.5e6	176	1	-1.4260037261885433e-12
4.6e6	176	1	1.1610272295445109e-12
4.7e6	176	1	-6.679555366874459e-13
4.8e6	176	1	-1.2157374712077121e-12
4.9e6	176	1	8.428336241877963e-14
5.0e6	176	1	-1.8446710985582907e-12
5.1e6	176	1	-2.5624338403521626e-12
5.2e6	176	1	-2.4684094800318294e-12
5.3e6	176	1	-3.57573662431826e-12
5.4e6	176	1	8.204280493274344e-13
5.5e6	176	1	-4.03040674919922e-12
5.6e6	176	1	-1.5421209343698925e-12
5.7e6	176	1	-2.257862668362989e-12
5.8e6	176	1	1.434552187674207e-12
5.9e6	176	1	-5.869730991982637e-14
6.0e6	176	1	-9.2984867278485e-13
6.1e6	176	1	-2.04823905600869e-12
6.2e6	176	1	-2.9459135991381747e-12
6.3e6	176	1	-3.8678343555624865e-12
6.4e6	176	1	-1.546656398543987e-12
6.5e6	176	1	-1.3463976091360695e-12
6.6e6	176	1	-1.7983948736946068e-12
6.7e6	176	1	-1.1285930728445579e-13
6.8e6	176	1	-3.48473336667002e-13
6.9e6	176	1	3.576919222867157e-14
7.0e6	176	1	-7.669806799490576e-13
7.1e6	176	1	1.001191081982044e-12
7.2e6	176	1	-1.9641256114166845e-12
7.3e6	176	1	-8.927289807541969e-13
7.4e6	176	1	-2.352780636107758e-12
7.5e6	176	1	-1.6066594745500263e-12
7.6e6	176	1	-4.321058910669316e-12
7.7e6	176	1	-8.662351763070308e-13
7.8e6	176	1	-1.8081165043995796e-12
7.9e6	176	1	-2.2710377685168406e-12
8.0e6	176	1	-1.7987760774314472e-12
8.1e6	176	1	-4.405938243775718e-12
8.2e6	176	1	-4.384706239654752e-12
8.3e6	176	1	-5.239201210822874e-13
8.4e6	176	1	-2.228576718775705e-13
8.5e6	176	1	1.603887513543297e-12
8.6e6	176	1	-2.406554666812738e-12
8.7e6	176	1	-3.6349141002222865e-12
8.8e6	176	1	-8.159901234059661e-13
8.9e6	176	1	1.2701452702279756e-13
9.0e6	176	1	3.623521861644414e-13
9.1e6	176	1	-5.964352975287175e-13
9.2e6	176	1	2.4778997052796095e-12
9.3e6	176	1	-4.365556200854704e-12
9.4e6	176	1	-2.8172366661154452e-12
9.5e6	176	1	9.380402483731329e-13
9.6e6	176	1	-3.647164221736542e-12
9.7e6	176	1	-6.472124391895417e-13
9.8e6	176	1	-1.2384116858495484e-12
9.9e6	176	1	6.620005833336538e-13
1.0e7	176	1	-2.7925461502643444e-12
100000.0	177	1	2.809069053064425e-13
200000.0	177	1	-1.437126653762616e-13
300000.0	177	1	-8.856031289506958e-14
400000.0	177	1	-5.568227829043582e-13
500000.0	177	1	1.1986253619282573e-13
600000.0	177	1	1.5839605194389943e-14
700000.0	177	1	-6.896991442335063e-14
800000.0	177	1	2.7252971616159625e-14
900000.0	177	1	-5.406307584102582e-14
1.0e6	177	1	-9.68756380878134e-14
1.1e6	177	1	6.441308247219248e-13
1.2e6	177	1	4.060528845231223e-13
1.3e6	177	1	-22.186632247684624
1.4e6	177	1	-77.68225165409675
1.5e6	177	1	-125.65653607558066
1.6e6	177	1	-167.06953639638206
1.7e6	177	1	-202.70161111147232
1.8e6	177	1	-233.1933885394157
1.9e6	177	1	-259.07459411623245
2.0e6	177	1	-280.78506328848954
2.1e6	177	1	-580.2642241019154
2.2e6	177	1	-517.2351146981746
2.3e6	177	1	-457.5614472640509
2.4e6	177	1	-400.99594850925155
2.5e6	177	1	-347.3247737343107
2.6e6	177	1	-339.2534679369761
2.7e6	177	1	-338.7499816480259
2.8e6	177	1	-335.49993550892975
2.9e6	177	1	-329.43772696169316
3.0e6	177	1	-320.4047986368739
3.1e6	177	1	-308.10529410685365
3.2e6	177	1	-292.019803039127
3.3e6	177	1	-271.2202335098034
3.4e6	177	1	-1.3841854753779886e-12
3.5e6	177	1	-2.1316090724883847e-12
3.6e6	177	1	9.275988724911753e-13
3.7e6	177	1	-1.972892546839884e-12
3.8e6	177	1	-3.068740603375154e-13
3.9e6	177	1	2.5907828929374775e-12
4.0e6	177	1	-1.1682215929263538e-12
4.1e6	177	1	-2.1256554137450432e-13
4.2e6	177	1	-1.9190956019349173e-12
4.3e6	177	1	3.3099576211843677e-13
4.4e6	177	1	-2.353249945194217e-12
4.5e6	177	1	-2.3134725226495244e-14
4.6e6	177	1	-1.2147699642349742e-12
4.7e6	177	1	-1.3409864332261321e-12
4.8e6	177	1	-2.1097812364079114e-12
4.9e6	177	1	-1.6216064905760056e-12
5.0e6	177	1	-1.8703402798235996e-12
5.1e6	177	1	-3.7941130491977915e-12
5.2e6	177	1	-2.123476141967359e-13
5.3e6	177	1	-3.517672291055549e-13
5.4e6	177	1	7.381533829796627e-14
5.5e6	177	1	-3.2525698091661617e-12
5.6e6	177	1	-1.3549920674753844e-12
5.7e6	177	1	-2.0183736176714484e-12
5.8e6	177	1	4.0064310920449707e-13
5.9e6	177	1	-2.5869413037542136e-12
6.0e6	177	1	-6.762834073943593e-13
6.1e6	177	1	-3.336221148263408e-12
6.2e6	177	1	1.1446584188475005e-12
6.3e6	177	1	-5.797244972263136e-14
6.4e6	177	1	1.2292412696171166e-12
6.5e6	177	1	-5.720302153166385e-13
6.6e6	177	1	-2.0364955697288407e-12
6.7e6	177	1	-1.1051103549313533e-12
6.8e6	177	1	-2.237382782621205e-12
6.9e6	177	1	-7.215735312709868e-13
7.0e6	177	1	-2.5592142738371214e-12
7.1e6	177	1	-1.1256967370668042e-12
7.2e6	177	1	-6.624760000835278e-13
7.3e6	177	1	-1.7932493056646486e-12
7.4e6	177	1	-5.542063894222848e-13
7.5e6	177	1	-1.117435269243093e-12
7.6e6	177	1	-3.3955851968324735e-12
7.7e6	177	1	2.4229259450755423e-12
7.8e6	177	1	-1.212297358912546e-13
7.9e6	177	1	1.4799673125174349e-12
8.0e6	177	1	-2.863044318599576e-12
8.1e6	177	1	-1.4032278511817732e-12
8.2e6	177	1	-3.66402365212781e-12
8.3e6	177	1	1.5374997722726342e-12
8.4e6	177	1	-1.3638664584511847e-12
8.5e6	177	1	-2.941240529009024e-12
8.6e6	177	1	-4.652418976205593e-13
8.7e6	177	1	-6.501657622057861e-13
8.8e6	177	1	-3.2085526864472814e-13
8.9e6	177	1	-2.8186394940247214e-12
9.0e6	177	1	-2.749944564932651e-12
9.1e6	177	1	-1.7986127423212227e-12
9.2e6	177	1	-9.891546427928815e-13
9.3e6	177	1	-2.2932034954102756e-12
9.4e6	177	1	-3.1335302766480504e-12
9.5e6	177	1	-4.4412403328299535e-12
9.6e6	177	1	-2.222992223725254e-12
9.7e6	177	1	-1.2801770756632056e-12
9.8e6	177	1	-3.5205966164811793e-12
9.9e6	177	1	-6.331685157423511e-13
1.0e7	177	1	1.6161936468052555e-13
100000.0	178	1	1.978246254499187e-13
200000.0	178	1	-3.5534861059708443e-14
300000.0	178	1	-5.2111752487908935e-14
400000.0	178	1	-1.7084367699859216e-13
500000.0	178	1	1.230031864929908e-13
600000.0	178	1	-4.4164523986711376e-13
700000.0	178	1	-1.286555653791728e-13
800000.0	178	1	-6.581901036456044e-13
900000.0	178	1	3.2220444573858816e-13
1.0e6	178	1	-5.383030765737523e-13
1.1e6	178	1	-1.655293836174251e-13
1.2e6	178	1	-1.7706446328876943e-13
1.3e6	178	1	1.0532968178691972e-13
1.4e6	178	1	-38.38627588730843
1.5e6	178	1	-87.79527810819295
1.6e6	178	1	-130.62317552151944
1.7e6	178	1	-167.65656041725575
1.8e6	178	1	-199.54192268712586
1.9e6	178	1	-226.8147583923577
2.0e6	178	1	-249.92086348694008
2.1e6	178	1	-269.23197884246565
2.2e6	178	1	-544.573987933371
2.3e6	178	1	-484.44808781248736
2.4e6	178	1	-427.43777767412786
2.5e6	178	1	-373.326902872138
2.6e6	178	1	-321.9280483479653
2.7e6	178	1	-318.57502315856175
2.8e6	178	1	-317.08101198107113
2.9e6	178	1	-312.90564752189965
3.0e6	178	1	-305.94036994825626
3.1e6	178	1	-295.9678889111169
3.2e6	178	1	-282.6018457515434
3.3e6	178	1	-265.16395178911904
3.4e6	178	1	-242.40016420621598
3.5e6	178	1	5.118270889749408e-13
3.6e6	178	1	2.2198028073479705e-12
3.7e6	178	1	-2.8094206551156867e-12
3.8e6	178	1	-5.173122955115286e-13
3.9e6	178	1	-1.1658082430643002e-12
4.0e6	178	1	-1.96893292245075e-12
4.1e6	178	1	-7.873481004677533e-14
4.2e6	178	1	2.537349628510557e-12
4.3e6	178	1	-1.790595283249094e-13
4.4e6	178	1	-2.5495520891219967e-12
4.5e6	178	1	3.041312526695834e-13
4.6e6	178	1	-2.2731992019130046e-13
4.7e6	178	1	-1.916929543553573e-12
4.8e6	178	1	6.331088071722893e-13
4.9e6	178	1	-4.004844368518285e-13
5.0e6	178	1	-2.9999881103872096e-12
5.1e6	178	1	-1.6500631849552905e-12
5.2e6	178	1	-3.7063924432256195e-12
5.3e6	178	1	-3.9452833103030235e-13
5.4e6	178	1	-1.3389921315271507e-12
5.5e6	178	1	1.1080834490994849e-12
5.6e6	178	1	-5.842078637390147e-13
5.7e6	178	1	1.6266389662608573e-12
5.8e6	178	1	-8.403678832733122e-13
5.9e6	178	1	-1.4041547202930286e-12
6.0e6	178	1	-1.844382580978187e-12
6.1e6	178	1	-2.0269468146367543e-12
6.2e6	178	1	-8.253963664487567e-13
6.3e6	178	1	-2.1681067314746616e-13
6.4e6	178	1	-1.933940166361311e-12
6.5e6	178	1	2.1368817681993854e-13
6.6e6	178	1	-1.09542526342778e-12
6.7e6	178	1	-7.905330909920084e-13
6.8e6	178	1	-2.5153699527745633e-12
6.9e6	178	1	-9.393864187779628e-13
7.0e6	178	1	-1.0506362536659897e-13
7.1e6	178	1	-1.9159935754291095e-12
7.2e6	178	1	-3.726873044233788e-13
7.3e6	178	1	1.2769064870068558e-12
7.4e6	178	1	-2.9247810135241592e-12
7.5e6	178	1	2.092173578139197e-12
7.6e6	178	1	-1.5652381925064659e-12
7.7e6	178	1	-1.311252562663703e-13
7.8e6	178	1	-1.8281743235763837e-12
7.9e6	178	1	-1.4983957015339767e-12
8.0e6	178	1	-5.047859677234206e-14
8.1e6	178	1	-5.775113011967566e-13
8.2e6	178	1	-2.4312731741910697e-12
8.3e6	178	1	-1.2925604963405572e-13
8.4e6	178	1	3.149581326217151e-13
8.5e6	178	1	-1.5900898350411394e-12
8.6e6	178	1	-2.3383358997139514e-12
8.7e6	178	1	-3.137026783629221e-12
8.8e6	178	1	-4.772655083792686e-12
8.9e6	178	1	-3.5272305949088686e-12
9.0e6	178	1	2.6008536918520717e-13
9.1e6	178	1	-8.89919710116663e-13
9.2e6	178	1	1.041596271494475e-12
9.3e6	178	1	-5.338876123487417e-12
9.4e6	178	1	-3.414639021649734e-12
9.5e6	178	1	-2.6500007426934044e-13
9.6e6	178	1	-2.7411731644149747e-12
9.7e6	178	1	-2.3358940052650918e-12
9.8e6	178	1	-4.694829893110605e-13
9.9e6	178	1	-2.2091686187092514e-13
1.0e7	178	1	-1.965840865946248e-12
100000.0	179	1	2.6846017905798324e-13
200000.0	179	1	1.400758534402724e-13
300000.0	179	1	-1.269101400786588e-13
400000.0	179	1	-4.224449850841948e-14
500000.0	179	1	3.420353788873791e-13
600000.0	179	1	2.7150847054836784e-13
700000.0	179	1	-1.7980555045907764e-13
800000.0	179	1	3.542041093046552e-13
900000.0	179	1	7.893190695721765e-14
1.0e6	179	1	2.360576166592006e-13
1.1e6	179	1	-9.69726144267234e-14
1.2e6	179	1	9.290901443878866e-14
1.3e6	179	1	-2.998162005602134e-13
1.4e6	179	1	2.5923887444136407e-14
1.5e6	179	1	-50.039797264657786
1.6e6	179	1	-94.25828313953573
1.7e6	179	1	-132.66694894474136
1.8e6	179	1	-165.9178879605684
1.9e6	179	1	-194.55203588210432
2.0e6	179	1	-219.02071810215725
2.1e6	179	1	-239.70156770281514
2.2e6	179	1	-256.9102475713703
2.3e6	179	1	-270.9088941981352
2.4e6	179	1	-453.802881068043
2.5e6	179	1	-399.256841774231
2.6e6	179	1	-347.42634905249423
2.7e6	179	1	-298.14669833176447
2.8e6	179	1	-298.193560416256
2.9e6	179	1	-295.79911708116344
3.0e6	179	1	-290.765665767141
3.1e6	179	1	-282.9373658455438
3.2e6	179	1	-272.0280073775276
3.3e6	179	1	-257.53751155542926
3.4e6	179	1	-238.5715826542538
3.5e6	179	1	1.92220611528734e-12
3.6e6	179	1	1.471159345785949e-12
3.7e6	179	1	3.002847903575432e-12
3.8e6	179	1	4.822243196839283e-13
3.9e6	179	1	-1.2687780005500669e-12
4.0e6	179	1	-1.7708080443003672e-12
4.1e6	179	1	-8.082147451590226e-13
4.2e6	179	1	-4.2310654075620034e-13
4.3e6	179	1	1.0934963312847447e-12
4.4e6	179	1	9.53740517881853e-13
4.5e6	179	1	1.231345893863467e-12
4.6e6	179	1	5.982396116963935e-13
4.7e6	179	1	-2.1683315014080944e-12
4.8e6	179	1	-3.0179687339385613e-12
4.9e6	179	1	-1.804335418673859e-12
5.0e6	179	1	-2.3853031936130095e-12
5.1e6	179	1	-2.5544747477263907e-13
5.2e6	179	1	-8.768104629363423e-13
5.3e6	179	1	-2.8970935904971037e-12
5.4e6	179	1	-9.761502190632175e-13
5.5e6	179	1	-2.2711410780813925e-12
5.6e6	179	1	-1.1650248576550103e-12
5.7e6	179	1	-1.8004631914089203e-12
5.8e6	179	1	-2.7851673211325094e-12
5.9e6	179	1	-1.7363501021668465e-12
6.0e6	179	1	-4.15242144428698e-12
6.1e6	179	1	-2.3411871178317833e-12
6.2e6	179	1	-1.7962840759015598e-12
6.3e6	179	1	-2.7256679525385544e-13
6.4e6	179	1	-1.4817089788313128e-12
6.5e6	179	1	-1.3291092222020702e-12
6.6e6	179	1	1.4731213958584308e-13
6.7e6	179	1	1.5994631796154262e-13
6.8e6	179	1	-6.768189478927882e-13
6.9e6	179	1	-1.4227604745147145e-12
7.0e6	179	1	-2.3809637182515913e-13
7.1e6	179	1	2.685747027683641e-13
7.2e6	179	1	-1.0848276040378234e-12
7.3e6	179	1	4.048020174703514e-13
7.4e6	179	1	-2.2381111955392786e-12
7.5e6	179	1	-4.637169223722122e-13
7.6e6	179	1	-1.1960814255922956e-12
7.7e6	179	1	-1.8353977437882076e-12
7.8e6	179	1	4.768870502044355e-13
7.9e6	179	1	8.331017560308647e-13
8.0e6	179	1	-1.9153516478042637e-12
8.1e6	179	1	-1.0914372387650783e-12
8.2e6	179	1	-3.0456873944819204e-12
8.3e6	179	1	-1.6302677910645151e-12
8.4e6	179	1	9.083548858523457e-13
8.5e6	179	1	-1.4491246238139329e-12
8.6e6	179	1	-3.5601388964063764e-12
8.7e6	179	1	1.757522845162905e-12
8.8e6	179	1	-6.627587007707453e-13
8.9e6	179	1	-1.4089510272838483e-12
9.0e6	179	1	-2.9638437960123798e-12
9.1e6	179	1	-7.29993653500856e-13
9.2e6	179	1	-5.040369717194403e-13
9.3e6	179	1	-1.2281724315370333e-12
9.4e6	179	1	3.6076144655015056e-13
9.5e6	179	1	-2.384970120458754e-12
9.6e6	179	1	-3.0148376951911164e-12
9.7e6	179	1	8.420937039565574e-13
9.8e6	179	1	-2.8917401509336547e-12
