Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
5.3e6	270	1	1.1397737826246077e-10
5.4e6	270	1	9.116443141837446e-11
5.5e6	270	1	7.760869496966499e-11
5.6e6	270	1	6.131422401593235e-11
5.7e6	270	1	2.39508597742015e-10
5.8e6	270	1	3.318194719643605e-10
5.9e6	270	1	2.0532893180852385e-10
6.0e6	270	1	4.5701060861005893e-10
6.1e6	270	1	5.856850857706604e-11
6.2e6	270	1	3.925209884772865e-10
6.3e6	270	1	9.421533019894623e-11
6.4e6	270	1	5.069823679794416e-10
6.5e6	270	1	4.325956939671069e-10
6.6e6	270	1	1.7423086931533938e-10
6.7e6	270	1	7.50271548989774e-11
6.8e6	270	1	3.406819729209927e-11
6.9e6	270	1	2.288815567738807e-10
7.0e6	270	1	1.8906865206476733e-10
7.1e6	270	1	1.6187316612993607e-10
7.2e6	270	1	1.3840832673766082e-10
7.3e6	270	1	8.896666324649527e-11
7.4e6	270	1	5.142764464066349e-11
7.5e6	270	1	3.3496617670358483e-11
7.6e6	270	1	1.6710858093344286e-11
7.7e6	270	1	6.11086910240477e-11
7.8e6	270	1	5.5328194743841166e-11
7.9e6	270	1	4.417670469345457e-11
8.0e6	270	1	4.221253690562046e-11
8.1e6	270	1	3.352540936378025e-11
8.2e6	270	1	2.8925440764392824e-11
8.3e6	270	1	2.9297146631433735e-11
8.4e6	270	1	2.696311937285846e-11
8.5e6	270	1	1.838910206291948e-11
8.6e6	270	1	1.3649974027604359e-11
8.7e6	270	1	1.0256032717428747e-11
8.8e6	270	1	1.1468308602573772e-11
8.9e6	270	1	6.60616877770203e-12
9.0e6	270	1	7.608145351787124e-10
9.1e6	270	1	5.886462993475242e-10
9.2e6	270	1	4.6196114251648157e-10
9.3e6	270	1	3.5689204488844467e-10
9.4e6	270	1	2.923267950405081e-10
9.5e6	270	1	2.279651517469311e-10
9.6e6	270	1	1.702073304890063e-10
9.7e6	270	1	1.428023418915611e-10
9.8e6	270	1	1.1349364379071095e-10
9.9e6	270	1	8.607156057761217e-11
1.0e7	270	1	7.066513395487597e-11
100000.0	275	1	-8460.077049342484
200000.0	275	1	-6861.081469518832
300000.0	275	1	-5920.0657256572285
400000.0	275	1	-5248.559400229996
500000.0	275	1	-4724.819973368757
600000.0	275	1	-4294.620005872699
700000.0	275	1	-3929.0328809316215
800000.0	275	1	-3610.791958264443
900000.0	275	1	-3328.759892368161
1.0e6	275	1	-3075.3321916126206
1.1e6	275	1	-2845.084908858179
1.2e6	275	1	-2634.0132466295904
1.3e6	275	1	-2439.075979332771
1.4e6	275	1	-2257.9091934843714
1.5e6	275	1	-2088.63903078065
1.6e6	275	1	-1929.7549921524358
1.7e6	275	1	-1780.0217219335334
1.8e6	275	1	-1638.4160483392818
1.9e6	275	1	-1548.276265537548
2.0e6	275	1	-1523.670038126896
2.1e6	275	1	-1476.9367889013051
2.2e6	275	1	-1152.363406161874
2.3e6	275	1	-1073.7704622208723
2.4e6	275	1	-999.3448259927518
2.5e6	275	1	-928.7478050519494
2.6e6	275	1	-861.6812543396334
2.7e6	275	1	-797.8814496197737
2.8e6	275	1	-737.1140829411428
2.9e6	275	1	-679.170143575461
3.0e6	275	1	-623.862504290976
3.1e6	275	1	-571.023074404075
3.2e6	275	1	-520.5004120755933
3.3e6	275	1	-472.15771172276055
3.4e6	275	1	-425.87110026584764
3.5e6	275	1	-381.52818968747255
3.6e6	275	1	-339.0268441151165
3.7e6	275	1	-298.2741281140007
3.8e6	275	1	-259.1854096889122
3.9e6	275	1	-221.68359707900535
4.0e6	275	1	-185.6984931567735
4.1e6	275	1	-151.1662554221194
4.2e6	275	1	-118.02895351502862
4.3e6	275	1	-86.23422021076496
4.4e6	275	1	-55.7349964115004
4.5e6	275	1	-26.489376405439103
4.6e6	275	1	2.520044773768673e-9
4.7e6	275	1	1.967758786643181e-9
4.8e6	275	1	1.5322736287258498e-9
4.9e6	275	1	1.2093990216840295e-9
5.0e6	275	1	9.472580993251725e-10
5.1e6	275	1	7.528100095339704e-10
5.2e6	275	1	5.926953366031801e-10
5.3e6	275	1	4.725587087438254e-10
5.4e6	275	1	3.7364029719603314e-10
5.5e6	275	1	3.018555323232308e-10
5.6e6	275	1	2.3982599245278916e-10
5.7e6	275	1	1.1639660719639511e-10
5.8e6	275	1	1.5593748221940512e-10
5.9e6	275	1	1.2710496555008027e-10
6.0e6	275	1	6.52658564128869e-11
6.1e6	275	1	7.891514948021178e-11
6.2e6	275	1	6.648822806340146e-11
6.3e6	275	1	6.86034689343154e-11
6.4e6	275	1	5.654673841800836e-10
6.5e6	275	1	1.642018002687498e-10
6.6e6	275	1	5.5161000604448535e-11
6.7e6	275	1	8.215901030252798e-10
6.8e6	275	1	3.557356473195966e-10
6.9e6	275	1	1.5729214296062582e-10
7.0e6	275	1	7.24287380830628e-11
7.1e6	275	1	4.625467616889943e-11
7.2e6	275	1	4.142156844301817e-10
7.3e6	275	1	3.527339983684999e-10
7.4e6	275	1	2.998160312682116e-10
7.5e6	275	1	1.9002519978557342e-10
7.6e6	275	1	1.1773834159142446e-10
7.7e6	275	1	7.730718322440655e-11
7.8e6	275	1	4.59311860464065e-11
7.9e6	275	1	3.315456372984804e-11
8.0e6	275	1	1.1774200923053355e-10
8.1e6	275	1	1.0151357781717357e-10
8.2e6	275	1	8.59543018358333e-11
8.3e6	275	1	7.882465145013506e-11
8.4e6	275	1	6.566488959568531e-11
8.5e6	275	1	6.054537318549158e-11
8.6e6	275	1	4.8172474716905514e-11
8.7e6	275	1	4.1499018197527215e-11
8.8e6	275	1	3.868551372255766e-11
8.9e6	275	1	3.6164099845173783e-11
9.0e6	275	1	3.472319252875028e-11
9.1e6	275	1	2.909315765186292e-11
9.2e6	275	1	1.936415887663842e-11
9.3e6	275	1	1.5343591360569148e-11
9.4e6	275	1	1.2937679044950669e-11
9.5e6	275	1	1.353759979279539e-11
9.6e6	275	1	1.6165341336577335e-11
9.7e6	275	1	4.785217251742843e-10
9.8e6	275	1	3.783888220115772e-10
9.9e6	275	1	3.016579111069645e-10
1.0e7	275	1	2.5032804410081433e-10
100000.0	280	1	-1.0731577861192209e-13
200000.0	280	1	5.649379374679173e-12
300000.0	280	1	-6098.908098270005
400000.0	280	1	-5415.358248831948
500000.0	280	1	-4882.252237983228
600000.0	280	1	-4444.376633909154
700000.0	280	1	-4072.2788478576454
800000.0	280	1	-3748.3782727064363
900000.0	280	1	-3461.335043182532
1.0e6	280	1	-3203.406386776246
1.1e6	280	1	-2969.0697267692967
1.2e6	280	1	-2754.2474437414926
1.3e6	280	1	-2555.84301445492
1.4e6	280	1	-2371.4495472889676
1.5e6	280	1	-2199.159120599495
1.6e6	280	1	-2037.4337832111994
1.7e6	280	1	-1885.0157347059928
1.8e6	280	1	-1740.863221278075
1.9e6	280	1	-1604.1037900739625
2.0e6	280	1	-1473.9995515104204
2.1e6	280	1	-1419.7151989732158
2.2e6	280	1	-1372.353387193826
2.3e6	280	1	-1131.184022600501
2.4e6	280	1	-1056.276230657086
2.5e6	280	1	-985.1906125992112
2.6e6	280	1	-917.6305205864513
2.7e6	280	1	-853.3333989312281
2.8e6	280	1	-792.0658418796863
2.9e6	280	1	-733.6195224001519
3.0e6	280	1	-677.8078152754433
3.1e6	280	1	-624.4629784294605
3.2e6	280	1	-573.433786762189
3.3e6	280	1	-524.5835356726561
3.4e6	280	1	-477.7883489225828
3.5e6	280	1	-432.935738959558
3.6e6	280	1	-389.9233783108573
3.7e6	280	1	-348.6580489233771
3.8e6	280	1	-309.0547429313833
3.9e6	280	1	-271.03589369948816
4.0e6	280	1	-234.53072045355512
4.1e6	280	1	-199.47467365381252
4.2e6	280	1	-165.80897172700392
4.3e6	280	1	-133.48022312629254
4.4e6	280	1	-102.44013118776665
4.5e6	280	1	-72.64528333794843
4.6e6	280	1	-44.057031417245135
4.7e6	280	1	-16.641477235102524
4.8e6	280	1	3.713582989294667e-10
4.9e6	280	1	2.793053494650616e-10
5.0e6	280	1	2.0512783409799146e-10
5.1e6	280	1	3.1978492657722124e-9
5.2e6	280	1	2.498494481618929e-9
5.3e6	280	1	1.95733898728824e-9
5.4e6	280	1	1.5401733399929285e-9
5.5e6	280	1	1.2183040589818644e-9
5.6e6	280	1	9.65655678900404e-10
5.7e6	280	1	7.66335786928779e-10
5.8e6	280	1	6.13311408495347e-10
5.9e6	280	1	4.870873124328615e-10
6.0e6	280	1	9.657216758045262e-11
6.1e6	280	1	3.148315484181874e-10
6.2e6	280	1	2.490557957893387e-10
6.3e6	280	1	9.538784107206155e-11
6.4e6	280	1	1.641619561099615e-10
6.5e6	280	1	1.0092672249155388e-10
6.6e6	280	1	1.0835948468807671e-10
6.7e6	280	1	9.088523884219837e-11
6.8e6	280	1	7.573752172293502e-11
6.9e6	280	1	5.915924859906975e-11
7.0e6	280	1	7.039027688634722e-10
7.1e6	280	1	3.375461180097489e-10
7.2e6	280	1	1.7295410134447742e-10
7.3e6	280	1	8.301225288762093e-11
7.4e6	280	1	4.88150148829445e-11
7.5e6	280	1	7.457727289449795e-10
7.6e6	280	1	6.329986672630114e-10
7.7e6	280	1	4.25054476858866e-10
7.8e6	280	1	2.650410414143517e-10
7.9e6	280	1	1.673665738334898e-10
8.0e6	280	1	1.1241146620315223e-10
8.1e6	280	1	7.379620384825175e-11
8.2e6	280	1	4.816427888031799e-11
8.3e6	280	1	3.379562908277685e-11
8.4e6	280	1	1.8317618401915078e-10
8.5e6	280	1	1.5675431661249864e-10
8.6e6	280	1	1.32592160449925e-10
8.7e6	280	1	1.167909491448134e-10
8.8e6	280	1	9.831576866644806e-11
8.9e6	280	1	8.062752424259703e-11
9.0e6	280	1	6.938097345992114e-11
9.1e6	280	1	6.361629642124764e-11
9.2e6	280	1	5.483737173118258e-11
9.3e6	280	1	5.568720308555923e-11
9.4e6	280	1	3.699975623192714e-11
9.5e6	280	1	3.518245021488439e-11
9.6e6	280	1	3.22799612018608e-11
9.7e6	280	1	2.7727965187579126e-11
9.8e6	280	1	1.3568869254099516e-11
9.9e6	280	1	8.750465155531358e-12
1.0e7	280	1	1.9699047623146504e-11
100000.0	285	1	-4.365279051250846e-13
200000.0	285	1	4.069951935691506e-12
300000.0	285	1	-4.729254300997986e-15
400000.0	285	1	2.56899952428679e-12
500000.0	285	1	2.7208114125425176e-11
600000.0	285	1	7.75207165576745e-13
700000.0	285	1	-4213.6539142969
800000.0	285	1	-3884.071173971329
900000.0	285	1	-3591.9940382745312
1.0e6	285	1	-3329.5414466804737
1.1e6	285	1	-3091.092184662786
1.2e6	285	1	-2872.4958015785533
1.3e6	285	1	-2670.6004662697273
1.4e6	285	1	-2482.956297760014
1.5e6	285	1	-2307.6212989687033
1.6e6	285	1	-2143.0300537146786
1.7e6	285	1	-1987.9023032109146
1.8e6	285	1	-1841.1776973970245
1.9e6	285	1	-1701.9682148054997
2.0e6	285	1	-1569.5228049231105
2.1e6	285	1	-1443.200670324556
2.2e6	285	1	-1322.4507744467228
2.3e6	285	1	-1272.8693044119054
2.4e6	285	1	-1106.6647328008162
2.5e6	285	1	-1035.50698821165
2.6e6	285	1	-967.82842578758
2.7e6	285	1	-903.3735641332445
2.8e6	285	1	-841.9147642888796
2.9e6	285	1	-783.2484257151002
3.0e6	285	1	-727.1918129515786
3.1e6	285	1	-673.5803935391878
3.2e6	285	1	-622.2655932823105
3.3e6	285	1	-573.1128944990216
3.4e6	285	1	-526.0002180494049
3.5e6	285	1	-480.8165417405786
3.6e6	285	1	-437.46071699693465
3.7e6	285	1	-395.84045305415293
3.8e6	285	1	-355.871443857255
3.9e6	285	1	-317.4766176578187
4.0e6	285	1	-280.58549329881197
4.1e6	285	1	-245.133630572777
4.2e6	285	1	-211.0621650350312
4.3e6	285	1	-178.31742045174715
4.4e6	285	1	-146.85059483694758
4.5e6	285	1	-116.61751907569955
4.6e6	285	1	-87.57849074980359
4.7e6	285	1	-59.69819055745066
4.8e6	285	1	-32.9456954992935
4.9e6	285	1	-7.294613430004727
5.0e6	285	1	1.1203389873801206e-9
5.1e6	285	1	8.258618161083656e-10
5.2e6	285	1	6.143119498334959e-10
5.3e6	285	1	4.5521759246217736e-10
5.4e6	285	1	3.396200589636175e-10
5.5e6	285	1	2.524987362749996e-10
5.6e6	285	1	1.9757442822629714e-10
5.7e6	285	1	3.0533731552265936e-9
5.8e6	285	1	2.40058030658713e-9
5.9e6	285	1	1.8971326918269804e-9
6.0e6	285	1	7.496473418151101e-10
6.1e6	285	1	1.1943908221397764e-9
6.2e6	285	1	2.9843001062967306e-10
6.3e6	285	1	2.878388854305955e-10
6.4e6	285	1	6.060744623184733e-10
6.5e6	285	1	4.839784157207455e-10
6.6e6	285	1	3.919679115787708e-10
6.7e6	285	1	1.6197239469800673e-10
6.8e6	285	1	2.575386692099668e-10
6.9e6	285	1	2.0555835652342688e-10
7.0e6	285	1	1.7437483363713993e-10
7.1e6	285	1	9.03714392273651e-11
7.2e6	285	1	1.109007079420389e-10
7.3e6	285	1	9.256667708821414e-11
7.4e6	285	1	7.315630338924212e-11
7.5e6	285	1	6.65346121839043e-11
7.6e6	285	1	1.1232219174943728e-10
7.7e6	285	1	6.394053922399376e-11
7.8e6	285	1	1.3093588713264381e-9
7.9e6	285	1	8.975168476260328e-10
8.0e6	285	1	5.73756364142565e-10
8.1e6	285	1	3.708422531729927e-10
8.2e6	285	1	2.4327558684981293e-10
8.3e6	285	1	1.639554921949865e-10
8.4e6	285	1	1.0436416948743713e-10
8.5e6	285	1	7.24993874613375e-11
8.6e6	285	1	5.122953290422928e-11
8.7e6	285	1	3.9815697613909684e-11
8.8e6	285	1	2.701536949874239e-10
8.9e6	285	1	2.325452140962761e-10
9.0e6	285	1	2.005553658259232e-10
9.1e6	285	1	1.6737383728331404e-10
9.2e6	285	1	1.4592570337854105e-10
9.3e6	285	1	1.308118867133362e-10
9.4e6	285	1	1.1445198505296086e-10
9.5e6	285	1	9.336778041251631e-11
9.6e6	285	1	7.947048374186069e-11
9.7e6	285	1	7.123237801475932e-11
9.8e6	285	1	5.92275678913505e-11
9.9e6	285	1	4.692734249149913e-11
1.0e7	285	1	4.0521261096982536e-11
100000.0	290	1	-6.961001976285499e-13
200000.0	290	1	2.9520098659367028e-12
300000.0	290	1	-2.0223447279332264e-13
400000.0	290	1	1.1104202410003317e-12
500000.0	290	1	1.766218367307143e-11
600000.0	290	1	1.9191455878902336e-13
700000.0	290	1	4.290964827381727e-12
800000.0	290	1	-12.913704330842048
900000.0	290	1	-282.7773232554508
1.0e6	290	1	-520.1763850621987
1.1e6	290	1	-3210.9723354234825
1.2e6	290	1	-2988.5734741382935
1.3e6	290	1	-2783.1583657788315
1.4e6	290	1	-2592.2341167449276
1.5e6	290	1	-2413.8246297273745
1.6e6	290	1	-2246.3369972412725
1.7e6	290	1	-2088.4684743536613
1.8e6	290	1	-1939.1400855326801
1.9e6	290	1	-1797.4482100949524
2.0e6	290	1	-1662.6286046859384
2.1e6	290	1	-1534.0292172369254
2.2e6	290	1	-1411.0893359400457
2.3e6	290	1	-1293.323382332841
2.4e6	290	1	-1180.3081621104486
2.5e6	290	1	-1077.8880419370141
2.6e6	290	1	-1010.6786226862396
2.7e6	290	1	-946.5845732166255
2.8e6	290	1	-885.3954088099658
2.9e6	290	1	-826.9213228900807
3.0e6	290	1	-770.9907764136893
3.1e6	290	1	-717.4483983425022
3.2e6	290	1	-666.1531618698882
3.3e6	290	1	-616.9768016984856
3.4e6	290	1	-569.8024404943167
3.5e6	290	1	-524.523396273261
3.6e6	290	1	-481.0421462245724
3.7e6	290	1	-439.26942601635653
3.8e6	290	1	-399.12344685265083
3.9e6	290	1	-360.5292154227916
4.0e6	290	1	-323.41794443968496
4.1e6	290	1	-287.7265437556512
4.2e6	290	1	-253.39718414321777
4.3e6	290	1	-220.37692783488762
4.4e6	290	1	-188.61742190987724
4.5e6	290	1	-158.07465278149334
4.6e6	290	1	-128.70876254220184
4.7e6	290	1	-100.48393108384118
4.8e6	290	1	-73.3683322492209
4.9e6	290	1	-47.33417855102734
5.0e6	290	1	-22.357878795508903
5.1e6	290	1	4.469812851445876e-9
5.2e6	290	1	3.2545371378336213e-9
5.3e6	290	1	2.3849590256256464e-9
5.4e6	290	1	1.7501069673325764e-9
5.5e6	290	1	1.2965577936372569e-9
5.6e6	290	1	9.623713063434958e-10
5.7e6	290	1	7.188311353491586e-10
5.8e6	290	1	5.409743476748538e-10
5.9e6	290	1	4.001793059253689e-10
6.0e6	290	1	3.0722307738182547e-10
6.1e6	290	1	2.3521998048338724e-10
6.2e6	290	1	9.654165202726064e-10
6.3e6	290	1	2.83913792606047e-9
6.4e6	290	1	2.247449385666192e-9
6.5e6	290	1	1.9680569706467116e-10
6.6e6	290	1	6.479933923426648e-10
6.7e6	290	1	1.1401170645596037e-9
6.8e6	290	1	8.18553700949326e-10
6.9e6	290	1	2.512789157521969e-10
7.0e6	290	1	5.918758004324828e-10
7.1e6	290	1	4.777795895461595e-10
7.2e6	290	1	3.8290598567292805e-10
7.3e6	290	1	1.8457930258015953e-10
7.4e6	290	1	9.6757902200411e-11
7.5e6	290	1	2.0689433450965175e-10
7.6e6	290	1	1.662901817113538e-10
7.7e6	290	1	1.3723674789894308e-10
7.8e6	290	1	1.1002821098888074e-10
7.9e6	290	1	9.857511725289148e-11
8.0e6	290	1	7.71006957280343e-11
8.1e6	290	1	6.851538710299018e-11
8.2e6	290	1	1.1724994159172802e-9
8.3e6	290	1	7.72608640259298e-10
8.4e6	290	1	5.078579217322049e-10
8.5e6	290	1	3.4107443659756737e-10
8.6e6	290	1	2.26395372175843e-10
8.7e6	290	1	1.570125415318105e-10
8.8e6	290	1	1.1445115786091337e-10
8.9e6	290	1	7.676434959696596e-11
9.0e6	290	1	4.903701549636638e-11
9.1e6	290	1	3.6034176510713056e-11
9.2e6	290	1	3.89208813073548e-10
9.3e6	290	1	3.3883230834801104e-10
9.4e6	290	1	2.9224582584648495e-10
9.5e6	290	1	2.501183976729923e-10
9.6e6	290	1	2.1524157179904704e-10
9.7e6	290	1	1.8697835386114262e-10
9.8e6	290	1	1.6522630312543196e-10
9.9e6	290	1	1.3926468479938045e-10
1.0e7	290	1	1.214481391972541e-10
100000.0	295	1	-2.284423883477276e-13
200000.0	295	1	2.193121139066386e-12
300000.0	295	1	6.164084415217022e-13
400000.0	295	1	1.2659421986171634e-12
500000.0	295	1	1.187953816534585e-11
600000.0	295	1	1.0310540940992874e-12
700000.0	295	1	2.397020583866545e-12
800000.0	295	1	1.9905726372781984e-11
900000.0	295	1	-77.9584757825387
1.0e6	295	1	-320.6216487466185
1.1e6	295	1	-523.4548268557296
1.2e6	295	1	-653.3097389109834
1.3e6	295	1	-764.5168135794125
1.4e6	295	1	-859.4512288438328
1.5e6	295	1	-2517.528402780185
1.6e6	295	1	-2347.106192234404
1.7e6	295	1	-2186.45772263829
1.8e6	295	1	-2034.4853393138446
1.9e6	295	1	-1890.2697654882948
2.0e6	295	1	-1753.0335048053068
2.1e6	295	1	-1622.1131870316178
2.2e6	295	1	-1496.9383581810978
2.3e6	295	1	-1377.0149950356677
2.4e6	295	1	-1261.9125372787528
2.5e6	295	1	-1151.2535758855797
2.6e6	295	1	-1044.705573367299
2.7e6	295	1	-980.747249553844
2.8e6	295	1	-920.5793203793551
2.9e6	295	1	-862.9496018930338
3.0e6	295	1	-807.715989661401
3.1e6	295	1	-754.746393803217
3.2e6	295	1	-703.918430067976
3.3e6	295	1	-655.1189207560134
3.4e6	295	1	-608.2433109306783
3.5e6	295	1	-563.1950608018717
3.6e6	295	1	-519.8850490251237
3.7e6	295	1	-478.2310061668966
3.8e6	295	1	-438.156988393873
3.9e6	295	1	-399.5928960272357
4.0e6	295	1	-362.4740385073714
4.1e6	295	1	-326.7407456647183
4.2e6	295	1	-292.3380244690848
4.3e6	295	1	-259.2152603469604
4.4e6	295	1	-227.3259625217162
4.5e6	295	1	-196.62755362972052
4.6e6	295	1	-167.08120508188532
4.7e6	295	1	-138.65172140866264
4.8e6	295	1	-111.30747940929236
4.9e6	295	1	-85.02043169585994
5.0e6	295	1	-59.76619004911281
5.1e6	295	1	-35.5242131869721
5.2e6	295	1	-12.278138906235707
5.3e6	295	1	1.0481953071359365e-9
5.4e6	295	1	7.25594370937048e-10
5.5e6	295	1	5.019308399901307e-10
5.6e6	295	1	4.846137797911293e-9
5.7e6	295	1	3.5491155721788237e-9
5.8e6	295	1	2.6147443166809475e-9
5.9e6	295	1	1.933888704990644e-9
6.0e6	295	1	1.4346286478662124e-9
6.1e6	295	1	1.0795360441077234e-9
6.2e6	295	1	8.037928762253538e-10
6.3e6	295	1	6.06203066151785e-10
6.4e6	295	1	4.5547719437245837e-10
6.5e6	295	1	3.4789696893699346e-10
6.6e6	295	1	2.655140616918128e-10
6.7e6	295	1	2.0413363122258332e-10
6.8e6	295	1	7.418835336640492e-10
6.9e6	295	1	1.8684010908527268e-10
7.0e6	295	1	1.2287069209304669e-9
7.1e6	295	1	4.2708493935405406e-10
7.2e6	295	1	1.6096918302411709e-10
7.3e6	295	1	1.0620347153794674e-9
7.4e6	295	1	7.591911445207003e-10
7.5e6	295	1	3.723139108211676e-10
7.6e6	295	1	1.9107524113284868e-10
7.7e6	295	1	4.5516210819916e-10
7.8e6	295	1	3.7461794625583134e-10
7.9e6	295	1	3.0347730480950047e-10
8.0e6	295	1	2.4995075486363566e-10
8.1e6	295	1	1.9804408921174702e-10
8.2e6	295	1	1.6580176944933078e-10
8.3e6	295	1	1.1356094076165821e-10
8.4e6	295	1	7.079221096047833e-11
8.5e6	295	1	9.360538293914575e-11
8.6e6	295	1	7.838668874150106e-11
8.7e6	295	1	6.853292250103699e-11
8.8e6	295	1	4.76728876860899e-10
8.9e6	295	1	3.254368262503235e-10
9.0e6	295	1	2.2693977280068348e-10
9.1e6	295	1	1.6042794387860146e-10
9.2e6	295	1	1.1624414278377238e-10
9.3e6	295	1	8.331389029191116e-11
9.4e6	295	1	6.22437926938238e-11
9.5e6	295	1	4.1382354655635986e-11
9.6e6	295	1	5.464240774265272e-10
9.7e6	295	1	4.728924193420428e-10
9.8e6	295	1	4.044603204873126e-10
9.9e6	295	1	3.552030139204049e-10
1.0e7	295	1	3.047340594924605e-10
100000.0	300	1	-1.0160893008634485e-12
200000.0	300	1	1.6770439678344233e-12
300000.0	300	1	-2.6615485616360507e-13
400000.0	300	1	2.2069370257064153e-13
500000.0	300	1	7.792761024688101e-12
600000.0	300	1	7.152971276272804e-11
700000.0	300	1	1.3741493836913476e-12
800000.0	300	1	1.3081636129701722e-11
900000.0	300	1	7.757238129841096e-11
1.0e6	300	1	-121.43913851851725
1.1e6	300	1	-341.9074058912189
1.2e6	300	1	-496.0840538932984
1.3e6	300	1	-613.0368967027404
1.4e6	300	1	-713.694241918562
1.5e6	300	1	-799.9492060742914
1.6e6	300	1	-873.2691234830321
1.7e6	300	1	-934.7827523100443
1.8e6	300	1	-985.3359512330978
1.9e6	300	1	-1980.0952990314565
2.0e6	300	1	-1840.3869612168587
2.1e6	300	1	-1707.0883023023753
2.2e6	300	1	-1579.619000125214
2.3e6	300	1	-1457.4764516734435
2.4e6	300	1	-1340.2225859523078
2.5e6	300	1	-1227.473378455687
2.6e6	300	1	-1118.8904323588374
2.7e6	300	1	-1014.1741597621749
2.8e6	300	1	-944.214794266567
2.9e6	300	1	-888.588378902159
3.0e6	300	1	-835.0247346158618
3.1e6	300	1	-783.4555901039898
3.2e6	300	1	-733.8069246245991
3.3e6	300	1	-686.0029160330307
3.4e6	300	1	-639.9683322566116
3.5e6	300	1	-595.6299707450063
3.6e6	300	1	-552.9175044127978
3.7e6	300	1	-511.76395306759997
3.8e6	300	1	-472.105917396953
3.9e6	300	1	-433.88366308748294
4.0e6	300	1	-397.0411120209717
4.1e6	300	1	-361.5257781826409
4.2e6	300	1	-327.2886735793738
4.3e6	300	1	-294.28420155670335
4.4e6	300	1	-262.4700498496768
4.5e6	300	1	-231.80709262653713
4.6e6	300	1	-202.25930909285802
4.7e6	300	1	-173.79372564608622
4.8e6	300	1	-146.38038902924498
4.9e6	300	1	-119.99237946550139
5.0e6	300	1	-94.6058757773282
5.1e6	300	1	-70.200289600778
5.2e6	300	1	-46.75849444567951
5.3e6	300	1	-24.267189913612476
5.4e6	300	1	-2.717467250410383
5.5e6	300	1	3.254543540697971e-9
5.6e6	300	1	2.2194366565940482e-9
5.7e6	300	1	1.5363276365063655e-9
5.8e6	300	1	1.0645743635587235e-9
5.9e6	300	1	7.407363151676338e-10
6.0e6	300	1	5.229593470507804e-10
6.1e6	300	1	5.040517082714746e-9
6.2e6	300	1	3.7182093508714847e-9
6.3e6	300	1	1.7796507219280944e-9
6.4e6	300	1	4.516124758229337e-10
6.5e6	300	1	6.492466741092259e-10
6.6e6	300	1	3.459074859228986e-10
6.7e6	300	1	4.585147343185922e-10
6.8e6	300	1	6.590279998152163e-10
6.9e6	300	1	5.01375107121553e-10
7.0e6	300	1	3.8982040338753077e-10
7.1e6	300	1	2.899523433852469e-10
7.2e6	300	1	2.2287915024850335e-10
7.3e6	300	1	7.355606234781681e-10
7.4e6	300	1	3.063825014006094e-10
7.5e6	300	1	2.29416666284836e-9
7.6e6	300	1	1.4089460550949923e-9
7.7e6	300	1	7.123016114657724e-10
7.8e6	300	1	3.688791298242164e-10
7.9e6	300	1	1.961380454210647e-10
8.0e6	300	1	7.86359709336118e-10
8.1e6	300	1	6.374327646664971e-10
8.2e6	300	1	5.207425142136901e-10
8.3e6	300	1	4.253401180527236e-10
8.4e6	300	1	3.466132892857021e-10
8.5e6	300	1	2.3367063991218406e-10
8.6e6	300	1	1.4880593816619242e-10
8.7e6	300	1	9.523614351563542e-11
8.8e6	300	1	1.5975841244526834e-10
8.9e6	300	1	1.3414982243543233e-10
9.0e6	300	1	1.0979471064959112e-10
9.1e6	300	1	8.938726440890082e-11
9.2e6	300	1	7.391097499656607e-11
9.3e6	300	1	5.993357448785125e-11
9.4e6	300	1	2.2484571181920904e-10
9.5e6	300	1	1.61031796133259e-10
9.6e6	300	1	1.1510709502530678e-10
9.7e6	300	1	8.83336932788227e-11
9.8e6	300	1	6.080477820465807e-11
9.9e6	300	1	4.849331689243258e-11
1.0e7	300	1	7.582241514335342e-10
100000.0	305	1	-4.919158096743852e-13
200000.0	305	1	8.986501660542857e-13
300000.0	305	1	-1.3498464769990531e-13
400000.0	305	1	3.49178144894418e-13
500000.0	305	1	6.196029054953735e-12
600000.0	305	1	4.8109670191870055e-11
700000.0	305	1	6.791238239627594e-13
800000.0	305	1	6.9218335083847185e-12
900000.0	305	1	4.486337790523577e-11
1.0e6	305	1	7.332486316258616e-12
1.1e6	305	1	-147.9670383174436
1.2e6	305	1	-338.9402891795569
1.3e6	305	1	-461.4464139655034
1.4e6	305	1	-567.5987802835067
1.5e6	305	1	-659.3559194806295
1.6e6	305	1	-738.2524480471827
1.7e6	305	1	-805.4911734460231
1.8e6	305	1	-862.0049594192119
1.9e6	305	1	-908.496283028683
2.0e6	305	1	-945.4583305857242
2.1e6	305	1	-973.1779472036642
